policy_id,dataset,num_rules,ga_fitness,ga_coverage,ga_diversity,ga_suite_size,ga_time_s,jcsce_fitness,jcsce_coverage,jcsce_diversity,jcsce_suite_size,jcsce_time_s,rand_fitness,rand_coverage,rand_diversity,rand_suite_size,rand_time_s,improvement_rand,improvement_jcsce
authzforce_0300.xml,authzforce,1,0.9582,1.0,0.556,10,1.089,0.8493,1.0,0.6309,10,0.034,0.8287,1.0,0.6289,15,0.066,15.63,12.82
authzforce_0301.xml,authzforce,1,0.9582,1.0,0.556,10,0.955,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.061,15.63,12.82
authzforce_0302.xml,authzforce,1,0.9582,1.0,0.556,10,0.807,0.8493,1.0,0.6309,10,0.042,0.8287,1.0,0.6289,15,0.414,15.63,12.82
authzforce_0303.xml,authzforce,1,0.9582,1.0,0.556,10,0.717,0.8493,1.0,0.6309,10,0.033,0.8287,1.0,0.6289,15,0.059,15.63,12.82
authzforce_0304.xml,authzforce,1,0.9582,1.0,0.556,10,0.755,0.8493,1.0,0.6309,10,0.034,0.8287,1.0,0.6289,15,0.055,15.63,12.82
authzforce_0305.xml,authzforce,1,0.9582,1.0,0.556,10,0.697,0.8493,1.0,0.6309,10,0.032,0.8287,1.0,0.6289,15,0.052,15.63,12.82
authzforce_0306.xml,authzforce,1,0.9582,1.0,0.556,10,0.691,0.8493,1.0,0.6309,10,0.036,0.8287,1.0,0.6289,15,0.057,15.63,12.82
authzforce_0307.xml,authzforce,1,0.9582,1.0,0.556,10,0.727,0.8493,1.0,0.6309,10,0.039,0.8287,1.0,0.6289,15,0.055,15.63,12.82
authzforce_0308.xml,authzforce,1,0.9582,1.0,0.556,10,0.707,0.8493,1.0,0.6309,10,0.032,0.8287,1.0,0.6289,15,0.054,15.63,12.82
authzforce_0309.xml,authzforce,1,0.9582,1.0,0.556,10,0.694,0.8493,1.0,0.6309,10,0.034,0.8287,1.0,0.6289,15,0.059,15.63,12.82
authzforce_0310.xml,authzforce,1,0.9582,1.0,0.556,10,0.748,0.8493,1.0,0.6309,10,0.031,0.8287,1.0,0.6289,15,0.068,15.63,12.82
authzforce_0311.xml,authzforce,1,0.9582,1.0,0.556,10,0.756,0.8493,1.0,0.6309,10,0.033,0.8287,1.0,0.6289,15,0.075,15.63,12.82
authzforce_0312.xml,authzforce,1,0.9582,1.0,0.556,10,0.7,0.8493,1.0,0.6309,10,0.034,0.8287,1.0,0.6289,15,0.058,15.63,12.82
authzforce_0313.xml,authzforce,1,0.9582,1.0,0.556,10,0.744,0.8493,1.0,0.6309,10,0.183,0.8287,1.0,0.6289,15,0.124,15.63,12.82
authzforce_0314.xml,authzforce,1,0.9582,1.0,0.556,10,0.81,0.8493,1.0,0.6309,10,0.041,0.8287,1.0,0.6289,15,0.052,15.63,12.82
authzforce_0315.xml,authzforce,1,0.9582,1.0,0.556,10,0.765,0.8493,1.0,0.6309,10,0.033,0.8287,1.0,0.6289,15,0.054,15.63,12.82
authzforce_0316.xml,authzforce,1,0.9582,1.0,0.556,10,0.723,0.8493,1.0,0.6309,10,0.047,0.8287,1.0,0.6289,15,0.075,15.63,12.82
authzforce_0317.xml,authzforce,1,0.9582,1.0,0.556,10,0.96,0.8493,1.0,0.6309,10,0.029,0.8287,1.0,0.6289,15,0.05,15.63,12.82
authzforce_0318.xml,authzforce,1,0.9582,1.0,0.556,10,0.76,0.8493,1.0,0.6309,10,0.033,0.8287,1.0,0.6289,15,0.06,15.63,12.82
authzforce_0319.xml,authzforce,1,0.9582,1.0,0.556,10,0.725,0.8493,1.0,0.6309,10,0.031,0.8287,1.0,0.6289,15,0.057,15.63,12.82
authzforce_0320.xml,authzforce,1,0.9582,1.0,0.556,10,0.72,0.8493,1.0,0.6309,10,0.031,0.8287,1.0,0.6289,15,0.055,15.63,12.82
authzforce_0321.xml,authzforce,1,0.9582,1.0,0.556,10,0.975,0.8493,1.0,0.6309,10,0.029,0.8287,1.0,0.6289,15,0.053,15.63,12.82
authzforce_0322.xml,authzforce,1,0.9582,1.0,0.556,10,0.722,0.8493,1.0,0.6309,10,0.031,0.8287,1.0,0.6289,15,0.062,15.63,12.82
authzforce_0323.xml,authzforce,1,0.9582,1.0,0.556,10,0.928,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.068,15.63,12.82
authzforce_0324.xml,authzforce,1,0.9582,1.0,0.556,10,0.969,0.8493,1.0,0.6309,10,0.044,0.8287,1.0,0.6289,15,0.088,15.63,12.82
authzforce_0325.xml,authzforce,1,0.9582,1.0,0.556,10,0.869,0.8493,1.0,0.6309,10,0.044,0.8287,1.0,0.6289,15,0.073,15.63,12.82
authzforce_0326.xml,authzforce,1,0.9582,1.0,0.556,10,0.875,0.8493,1.0,0.6309,10,0.043,0.8287,1.0,0.6289,15,0.068,15.63,12.82
authzforce_0327.xml,authzforce,1,0.9582,1.0,0.556,10,0.86,0.8493,1.0,0.6309,10,0.04,0.8287,1.0,0.6289,15,0.075,15.63,12.82
authzforce_0328.xml,authzforce,1,0.9582,1.0,0.556,10,0.935,0.8493,1.0,0.6309,10,0.03,0.8287,1.0,0.6289,15,0.049,15.63,12.82
authzforce_0329.xml,authzforce,1,0.9582,1.0,0.556,10,0.699,0.8493,1.0,0.6309,10,0.029,0.8287,1.0,0.6289,15,0.055,15.63,12.82
authzforce_0330.xml,authzforce,1,0.9582,1.0,0.556,10,0.66,0.8493,1.0,0.6309,10,0.032,0.8287,1.0,0.6289,15,0.057,15.63,12.82
authzforce_0331.xml,authzforce,1,0.9582,1.0,0.556,10,0.672,0.8493,1.0,0.6309,10,0.032,0.8287,1.0,0.6289,15,0.058,15.63,12.82
authzforce_0332.xml,authzforce,1,0.9582,1.0,0.556,10,0.925,0.8493,1.0,0.6309,10,0.043,0.8287,1.0,0.6289,15,0.086,15.63,12.82
authzforce_0333.xml,authzforce,1,0.9582,1.0,0.556,10,0.865,0.8493,1.0,0.6309,10,0.044,0.8287,1.0,0.6289,15,0.07,15.63,12.82
authzforce_0334.xml,authzforce,1,0.9582,1.0,0.556,10,1.076,0.8493,1.0,0.6309,10,0.038,0.8287,1.0,0.6289,15,0.08,15.63,12.82
authzforce_0335.xml,authzforce,1,0.9582,1.0,0.556,10,1.06,0.8493,1.0,0.6309,10,0.057,0.8287,1.0,0.6289,15,0.079,15.63,12.82
authzforce_0336.xml,authzforce,1,0.9582,1.0,0.556,10,0.703,0.8493,1.0,0.6309,10,0.032,0.8287,1.0,0.6289,15,0.048,15.63,12.82
authzforce_0337.xml,authzforce,1,0.9582,1.0,0.556,10,0.65,0.8493,1.0,0.6309,10,0.034,0.8287,1.0,0.6289,15,0.051,15.63,12.82
authzforce_0338.xml,authzforce,1,0.9582,1.0,0.556,10,0.625,0.8493,1.0,0.6309,10,0.027,0.8287,1.0,0.6289,15,0.05,15.63,12.82
authzforce_0339.xml,authzforce,1,0.9582,1.0,0.556,10,0.635,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.058,15.63,12.82
authzforce_0340.xml,authzforce,1,0.9582,1.0,0.556,10,0.678,0.8493,1.0,0.6309,10,0.031,0.8287,1.0,0.6289,15,0.045,15.63,12.82
authzforce_0341.xml,authzforce,1,0.9582,1.0,0.556,10,0.669,0.8493,1.0,0.6309,10,0.03,0.8287,1.0,0.6289,15,0.054,15.63,12.82
authzforce_0342.xml,authzforce,1,0.9582,1.0,0.556,10,0.668,0.8493,1.0,0.6309,10,0.03,0.8287,1.0,0.6289,15,0.043,15.63,12.82
authzforce_0343.xml,authzforce,1,0.9582,1.0,0.556,10,0.623,0.8493,1.0,0.6309,10,0.027,0.8287,1.0,0.6289,15,0.046,15.63,12.82
authzforce_0344.xml,authzforce,1,0.9582,1.0,0.556,10,1.009,0.8493,1.0,0.6309,10,0.056,0.8287,1.0,0.6289,15,0.057,15.63,12.82
authzforce_0345.xml,authzforce,1,0.9582,1.0,0.556,10,0.929,0.8493,1.0,0.6309,10,0.039,0.8287,1.0,0.6289,15,0.066,15.63,12.82
authzforce_0346.xml,authzforce,1,0.9582,1.0,0.556,10,0.785,0.8493,1.0,0.6309,10,0.041,0.8287,1.0,0.6289,15,0.059,15.63,12.82
authzforce_0347.xml,authzforce,1,0.9582,1.0,0.556,10,0.754,0.8493,1.0,0.6309,10,0.036,0.8287,1.0,0.6289,15,0.06,15.63,12.82
authzforce_0348.xml,authzforce,1,0.9582,1.0,0.556,10,1.295,0.8493,1.0,0.6309,10,0.039,0.8287,1.0,0.6289,15,0.061,15.63,12.82
authzforce_0349.xml,authzforce,1,0.9582,1.0,0.556,10,0.758,0.8493,1.0,0.6309,10,0.039,0.8287,1.0,0.6289,15,0.09,15.63,12.82
authzforce_0350.xml,authzforce,1,0.9582,1.0,0.556,10,1.146,0.8493,1.0,0.6309,10,0.032,0.8287,1.0,0.6289,15,0.065,15.63,12.82
authzforce_0351.xml,authzforce,1,0.9582,1.0,0.556,10,1.165,0.8493,1.0,0.6309,10,0.048,0.8287,1.0,0.6289,15,0.19,15.63,12.82
authzforce_0352.xml,authzforce,1,0.9582,1.0,0.556,10,0.798,0.8493,1.0,0.6309,10,0.034,0.8287,1.0,0.6289,15,0.058,15.63,12.82
authzforce_0353.xml,authzforce,1,0.9582,1.0,0.556,10,0.734,0.8493,1.0,0.6309,10,0.031,0.8287,1.0,0.6289,15,0.067,15.63,12.82
authzforce_0354.xml,authzforce,1,0.9582,1.0,0.556,10,0.661,0.8493,1.0,0.6309,10,0.037,0.8287,1.0,0.6289,15,0.047,15.63,12.82
authzforce_0355.xml,authzforce,1,0.9582,1.0,0.556,10,0.673,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.05,15.63,12.82
authzforce_0356.xml,authzforce,1,0.9582,1.0,0.556,10,0.674,0.8493,1.0,0.6309,10,0.032,0.8287,1.0,0.6289,15,0.053,15.63,12.82
authzforce_0357.xml,authzforce,1,0.9582,1.0,0.556,10,0.661,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.048,15.63,12.82
authzforce_0358.xml,authzforce,1,0.9582,1.0,0.556,10,0.684,0.8493,1.0,0.6309,10,0.03,0.8287,1.0,0.6289,15,0.05,15.63,12.82
authzforce_0359.xml,authzforce,1,0.9582,1.0,0.556,10,0.686,0.8493,1.0,0.6309,10,0.027,0.8287,1.0,0.6289,15,0.055,15.63,12.82
authzforce_0360.xml,authzforce,1,0.9582,1.0,0.556,10,0.642,0.8493,1.0,0.6309,10,0.03,0.8287,1.0,0.6289,15,0.058,15.63,12.82
authzforce_0361.xml,authzforce,1,0.9582,1.0,0.556,10,0.661,0.8493,1.0,0.6309,10,0.03,0.8287,1.0,0.6289,15,0.054,15.63,12.82
authzforce_0362.xml,authzforce,1,0.9582,1.0,0.556,10,0.658,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.057,15.63,12.82
authzforce_0363.xml,authzforce,1,0.9582,1.0,0.556,10,0.682,0.8493,1.0,0.6309,10,0.072,0.8287,1.0,0.6289,15,0.114,15.63,12.82
authzforce_0364.xml,authzforce,1,0.9582,1.0,0.556,10,0.745,0.8493,1.0,0.6309,10,0.037,0.8287,1.0,0.6289,15,0.055,15.63,12.82
authzforce_0365.xml,authzforce,1,0.9582,1.0,0.556,10,0.858,0.8493,1.0,0.6309,10,0.027,0.8287,1.0,0.6289,15,0.045,15.63,12.82
authzforce_0366.xml,authzforce,1,0.9582,1.0,0.556,10,0.692,0.8493,1.0,0.6309,10,0.032,0.8287,1.0,0.6289,15,0.048,15.63,12.82
authzforce_0367.xml,authzforce,1,0.9582,1.0,0.556,10,0.678,0.8493,1.0,0.6309,10,0.034,0.8287,1.0,0.6289,15,0.052,15.63,12.82
authzforce_0368.xml,authzforce,1,0.9582,1.0,0.556,10,0.659,0.8493,1.0,0.6309,10,0.032,0.8287,1.0,0.6289,15,0.052,15.63,12.82
authzforce_0369.xml,authzforce,1,0.9582,1.0,0.556,10,0.717,0.8493,1.0,0.6309,10,0.057,0.8287,1.0,0.6289,15,0.195,15.63,12.82
authzforce_0370.xml,authzforce,2,0.9406,1.0,0.9436,9,1.032,0.9394,1.0,0.9445,11,0.035,0.9236,1.0,0.9454,15,0.063,1.84,0.13
authzforce_0371.xml,authzforce,4,0.9513,1.0,0.9909,11,1.438,0.9583,1.0,0.9808,9,0.101,0.9373,1.0,0.9912,15,0.143,1.49,-0.73
authzforce_0372.xml,authzforce,2,0.9406,1.0,0.9436,9,0.593,0.9394,1.0,0.9445,11,0.035,0.9236,1.0,0.9454,15,0.069,1.84,0.13
authzforce_0373.xml,authzforce,3,0.9555,1.0,0.9223,9,1.084,0.9485,1.0,0.9216,7,0.069,0.9167,1.0,0.9224,15,0.112,4.23,0.74
authzforce_0374.xml,authzforce,2,0.9398,1.0,0.9464,10,0.568,0.9394,1.0,0.9445,11,0.036,0.9236,1.0,0.9454,15,0.07,1.75,0.04
authzforce_0375.xml,authzforce,4,0.9593,1.0,0.9729,9,1.669,0.9559,1.0,0.9995,11,0.076,0.94,1.0,1.0,15,0.116,2.05,0.36
authzforce_0376.xml,authzforce,2,0.9398,1.0,0.9464,10,0.533,0.9394,1.0,0.9445,11,0.033,0.9236,1.0,0.9454,15,0.082,1.75,0.04
authzforce_0377.xml,authzforce,3,0.949,1.0,0.9152,8,2.432,0.9485,1.0,0.9216,7,0.082,0.9167,1.0,0.9224,15,0.107,3.52,0.05
authzforce_0378.xml,authzforce,4,0.966,1.0,0.8194,8,1.823,0.91,1.0,0.82,9,0.073,0.8861,1.0,0.8203,15,0.103,9.02,6.15
authzforce_0379.xml,authzforce,4,0.9537,1.0,1.0,9,1.514,0.9559,1.0,0.9995,11,0.084,0.94,1.0,1.0,15,0.135,1.46,-0.23
authzforce_0380.xml,authzforce,2,0.9406,1.0,0.9436,9,0.755,0.9394,1.0,0.9445,11,0.045,0.9236,1.0,0.9454,15,0.067,1.84,0.13
authzforce_0381.xml,authzforce,3,0.9528,1.0,0.9878,10,1.098,0.9552,1.0,0.9975,11,0.057,0.9396,1.0,0.9987,15,0.097,1.4,-0.25
authzforce_0382.xml,authzforce,4,0.9562,1.0,0.8069,10,2.347,0.91,1.0,0.82,9,0.073,0.8861,1.0,0.8203,15,0.128,7.91,5.08
authzforce_0383.xml,authzforce,3,0.949,1.0,0.9152,8,1.353,0.9485,1.0,0.9216,7,0.065,0.9167,1.0,0.9224,15,0.115,3.52,0.05
authzforce_0384.xml,authzforce,2,0.9398,1.0,0.9464,10,0.59,0.9394,1.0,0.9445,11,0.029,0.9236,1.0,0.9454,15,0.066,1.75,0.04
authzforce_0385.xml,authzforce,3,0.9632,1.0,0.9962,9,1.257,0.9552,1.0,0.9975,11,0.056,0.9396,1.0,0.9987,15,0.096,2.51,0.84
authzforce_0386.xml,authzforce,2,0.9406,1.0,0.9436,9,0.531,0.9394,1.0,0.9445,11,0.049,0.9236,1.0,0.9454,15,0.076,1.84,0.13
authzforce_0387.xml,authzforce,4,0.9573,1.0,0.9851,10,1.184,0.9559,1.0,0.9995,11,0.094,0.94,1.0,1.0,15,0.094,1.84,0.15
authzforce_0388.xml,authzforce,2,0.9406,1.0,0.9436,9,0.547,0.9394,1.0,0.9445,11,0.043,0.9236,1.0,0.9454,15,0.078,1.84,0.13
authzforce_0389.xml,authzforce,3,0.9555,1.0,0.9223,9,1.196,0.9485,1.0,0.9216,7,0.067,0.9167,1.0,0.9224,15,0.101,4.23,0.74
authzforce_0390.xml,authzforce,2,0.9398,1.0,0.9464,10,0.469,0.9394,1.0,0.9445,11,0.032,0.9236,1.0,0.9454,15,0.052,1.75,0.04
authzforce_0391.xml,authzforce,4,0.9607,1.0,0.9729,9,1.166,0.9559,1.0,0.9995,11,0.069,0.94,1.0,1.0,15,0.402,2.2,0.5
authzforce_0392.xml,authzforce,2,0.9398,1.0,0.9464,10,0.62,0.9394,1.0,0.9445,11,0.036,0.9236,1.0,0.9454,15,0.088,1.75,0.04
authzforce_0393.xml,authzforce,3,0.949,1.0,0.9152,8,1.507,0.9485,1.0,0.9216,7,0.064,0.9167,1.0,0.9224,15,0.111,3.52,0.05
authzforce_0394.xml,authzforce,2,0.9219,1.0,0.9436,9,0.792,0.9394,1.0,0.9445,11,0.04,0.9236,1.0,0.9454,15,0.084,-0.18,-1.86
authzforce_0395.xml,authzforce,4,0.9607,1.0,0.9729,9,1.934,0.9559,1.0,0.9995,11,0.071,0.94,1.0,1.0,15,0.12,2.2,0.5
authzforce_0396.xml,authzforce,4,0.9607,1.0,0.9729,9,2.712,0.9559,1.0,0.9995,11,0.117,0.94,1.0,1.0,15,0.167,2.2,0.5
authzforce_0397.xml,authzforce,4,0.9607,1.0,0.9729,9,1.93,0.9559,1.0,0.9995,11,0.071,0.94,1.0,1.0,15,0.14,2.2,0.5
authzforce_0398.xml,authzforce,4,0.959,1.0,0.9915,9,1.566,0.9583,1.0,0.9808,9,0.08,0.9373,1.0,0.9912,15,0.116,2.32,0.07
authzforce_0399.xml,authzforce,2,0.9406,1.0,0.9436,9,0.506,0.9394,1.0,0.9445,11,0.04,0.9236,1.0,0.9454,15,0.065,1.84,0.13
authzforce_0400.xml,authzforce,5,0.9638,1.0,0.9654,9,1.513,0.9517,1.0,0.9725,10,0.101,0.9317,1.0,0.9725,15,0.295,3.45,1.27
authzforce_0401.xml,authzforce,5,0.961,1.0,0.9703,9,1.544,0.9517,1.0,0.9725,10,0.104,0.9317,1.0,0.9725,15,0.148,3.14,0.98
authzforce_0402.xml,authzforce,2,0.9406,1.0,0.9436,9,0.507,0.9394,1.0,0.9445,11,0.034,0.9236,1.0,0.9454,15,0.06,1.84,0.13
authzforce_0403.xml,authzforce,3,0.9555,1.0,0.9223,9,0.897,0.9485,1.0,0.9216,7,0.053,0.9167,1.0,0.9224,15,0.088,4.23,0.74
authzforce_0404.xml,authzforce,2,0.9398,1.0,0.9464,10,0.503,0.9394,1.0,0.9445,11,0.038,0.9236,1.0,0.9454,15,0.064,1.75,0.04
authzforce_0405.xml,authzforce,5,0.9504,1.0,0.9829,9,1.587,0.9582,1.0,0.994,10,0.132,0.9382,1.0,0.994,15,0.202,1.3,-0.81
authzforce_0406.xml,authzforce,5,0.9609,1.0,0.9829,9,1.848,0.9582,1.0,0.994,10,0.083,0.9382,1.0,0.994,15,0.125,2.42,0.28
authzforce_0407.xml,authzforce,2,0.9398,1.0,0.9464,10,0.491,0.9394,1.0,0.9445,11,0.037,0.9236,1.0,0.9454,15,0.056,1.75,0.04
authzforce_0408.xml,authzforce,3,0.949,1.0,0.9152,8,1.137,0.9485,1.0,0.9216,7,0.056,0.9167,1.0,0.9224,15,0.108,3.52,0.05
authzforce_0409.xml,authzforce,5,0.957,1.0,0.9372,10,1.193,0.9373,1.0,0.9377,11,0.086,0.9214,1.0,0.938,15,0.13,3.86,2.1
authzforce_0410.xml,authzforce,5,0.9565,1.0,0.9224,10,1.247,0.9373,1.0,0.9377,11,0.159,0.9214,1.0,0.938,15,0.154,3.81,2.05
authzforce_0411.xml,authzforce,4,0.9537,1.0,1.0,9,0.952,0.9559,1.0,0.9995,11,0.061,0.94,1.0,1.0,15,0.09,1.46,-0.23
authzforce_0412.xml,authzforce,2,0.9406,1.0,0.9436,9,0.58,0.9394,1.0,0.9445,11,0.04,0.9236,1.0,0.9454,15,0.055,1.84,0.13
authzforce_0413.xml,authzforce,3,0.9528,1.0,0.9878,10,1.207,0.9552,1.0,0.9975,11,0.064,0.9396,1.0,0.9987,15,0.09,1.4,-0.25
authzforce_0414.xml,authzforce,5,0.9585,1.0,0.9373,9,1.508,0.9373,1.0,0.9377,11,0.084,0.9214,1.0,0.938,15,0.125,4.03,2.26
authzforce_0415.xml,authzforce,5,0.961,1.0,0.9373,9,1.208,0.9373,1.0,0.9377,11,0.084,0.9214,1.0,0.938,15,0.158,4.3,2.53
authzforce_0416.xml,authzforce,3,0.949,1.0,0.9152,8,1.028,0.9485,1.0,0.9216,7,0.045,0.9167,1.0,0.9224,15,0.076,3.52,0.05
authzforce_0417.xml,authzforce,2,0.9398,1.0,0.9464,10,0.421,0.9394,1.0,0.9445,11,0.028,0.9236,1.0,0.9454,15,0.052,1.75,0.04
authzforce_0418.xml,authzforce,3,0.9632,1.0,0.9962,9,0.886,0.9552,1.0,0.9975,11,0.05,0.9396,1.0,0.9987,15,0.076,2.51,0.84
authzforce_0419.xml,authzforce,4,0.959,1.0,0.9915,9,0.984,0.9583,1.0,0.9808,9,0.064,0.9373,1.0,0.9912,15,0.101,2.32,0.07
authzforce_0420.xml,authzforce,5,0.962,1.0,0.9987,9,1.135,0.9596,1.0,0.9986,10,0.099,0.9396,1.0,0.9986,15,0.134,2.38,0.25
authzforce_0421.xml,authzforce,4,0.9613,1.0,0.9851,8,0.936,0.9583,1.0,0.9808,9,0.065,0.9373,1.0,0.9912,15,0.102,2.56,0.31
authzforce_0422.xml,authzforce,5,0.9693,1.0,0.9992,7,1.022,0.9596,1.0,0.9986,10,0.086,0.9396,1.0,0.9986,15,0.132,3.16,1.01
authzforce_0423.xml,authzforce,4,0.9364,1.0,0.9713,10,1.004,0.9583,1.0,0.9808,9,0.067,0.9351,1.0,0.9835,15,0.101,0.14,-2.29
authzforce_0424.xml,authzforce,5,0.9506,1.0,0.9987,9,1.073,0.9596,1.0,0.9986,10,0.095,0.9396,1.0,0.9986,15,0.143,1.17,-0.94
authzforce_0425.xml,authzforce,4,0.9536,1.0,0.9822,11,1.021,0.9583,1.0,0.9808,9,0.145,0.9351,1.0,0.9835,15,0.106,1.98,-0.49
authzforce_0426.xml,authzforce,5,0.94,1.0,0.9754,9,1.115,0.9596,1.0,0.9986,10,0.088,0.9396,1.0,0.9986,15,0.135,0.04,-2.04
authzforce_0427.xml,authzforce,1,0.8154,1.0,0.0,9,0.157,0.672,1.0,0.0,7,0.007,0.64,1.0,0.0,15,0.021,27.41,21.34
authzforce_0428.xml,authzforce,1,0.9582,1.0,0.556,10,0.602,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.045,15.63,12.82
authzforce_0430.xml,authzforce,1,0.8154,1.0,0.0,9,0.143,0.672,1.0,0.0,7,0.007,0.64,1.0,0.0,15,0.022,27.41,21.34
authzforce_0431.xml,authzforce,1,0.9582,1.0,0.556,10,0.625,0.8493,1.0,0.6309,10,0.028,0.8287,1.0,0.6289,15,0.045,15.63,12.82
authzforce_0433.xml,authzforce,1,0.8154,1.0,0.0,9,0.407,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.024,27.41,21.34
authzforce_0434.xml,authzforce,1,0.8154,1.0,0.0,9,0.145,0.672,1.0,0.0,7,0.007,0.64,1.0,0.0,15,0.02,27.41,21.34
authzforce_0436.xml,authzforce,1,0.8469,1.0,0.0,9,0.12,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.018,32.33,26.03
authzforce_0437.xml,authzforce,1,0.8469,1.0,0.0,9,0.13,0.672,1.0,0.0,7,0.006,0.64,1.0,0.0,15,0.018,32.33,26.03
authzforce_0438.xml,authzforce,2,0.9398,1.0,0.9464,10,0.413,0.9394,1.0,0.9445,11,0.029,0.9236,1.0,0.9454,15,0.049,1.75,0.04
authzforce_0439.xml,authzforce,2,0.9406,1.0,0.9436,9,0.426,0.9394,1.0,0.9445,11,0.029,0.9236,1.0,0.9454,15,0.06,1.84,0.13
authzforce_0440.xml,authzforce,4,0.9513,1.0,0.9909,11,1.005,0.9583,1.0,0.9808,9,0.066,0.9373,1.0,0.9912,15,0.104,1.49,-0.73
authzforce_0441.xml,authzforce,2,0.9406,1.0,0.9436,9,0.443,0.9394,1.0,0.9445,11,0.028,0.9236,1.0,0.9454,15,0.053,1.84,0.13
authzforce_0442.xml,authzforce,3,0.9555,1.0,0.9223,9,0.743,0.9485,1.0,0.9216,7,0.047,0.9167,1.0,0.9224,15,0.074,4.23,0.74
authzforce_0443.xml,authzforce,4,0.966,1.0,0.8194,8,1.169,0.91,1.0,0.82,9,0.048,0.8861,1.0,0.8203,15,0.083,9.02,6.15
authzforce_0444.xml,authzforce,4,0.9537,1.0,1.0,9,0.775,0.9559,1.0,0.9995,11,0.052,0.94,1.0,1.0,15,0.079,1.46,-0.23
authzforce_0445.xml,authzforce,2,0.9406,1.0,0.9436,9,0.436,0.9394,1.0,0.9445,11,0.028,0.9236,1.0,0.9454,15,0.053,1.84,0.13
authzforce_0446.xml,authzforce,3,0.9528,1.0,0.9878,10,0.887,0.9552,1.0,0.9975,11,0.051,0.9396,1.0,0.9987,15,0.075,1.4,-0.25
authzforce_0447.xml,authzforce,2,0.9406,1.0,0.9436,9,0.444,0.9394,1.0,0.9445,11,0.029,0.9236,1.0,0.9454,15,0.052,1.84,0.13
